filename,class,total_points,ground_points,area_m2,area_km2,density_total_per_m2,density_ground_per_m2,ground_fraction,classification_histogram,returns_histogram,number_of_returns_histogram,n_withheld,n_synthetic,z_quantiles,intensity_quantiles,scan_angle_stats,mean_scan_angle,max_scan_angle
FST_A05_2014_laz_15.laz,FST_A05,15931694,450880,339896.60100009927,0.3398966010000993,46.872178048039224,1.3265210616209377,0.028300819737059977,"{2: 450880, 5: 15480814}","{1: 8016764, 2: 5042223, 3: 2146831, 4: 601159, 5: 110350, 6: 13253, 7: 1114}","{1: 2956126, 2: 5786457, 3: 4648713, 4: 1971565, 5: 487840, 6: 73463, 7: 7530}",0,0,[ 70.3   76.66  80.71 104.43 125.46 132.25 146.15],[  19.  154.  344.  597. 5938.],"{'mean': np.float64(9.632803831155682), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",9.632803831155682,21
FST_A05_2014_laz_11.laz,FST_A05,15764627,364870,342936.57060002076,0.34293657060002075,45.96951259067337,1.0639576857073112,0.02314485461660463,"{2: 364870, 5: 15399757}","{1: 8027128, 2: 4944894, 3: 2100357, 4: 578015, 5: 101647, 6: 11701, 7: 885}","{1: 3064011, 2: 5685996, 3: 4578232, 4: 1913231, 5: 451756, 6: 65387, 7: 6014}",0,0,[ 68.42  81.15  86.25 107.6  121.29 126.19 141.37],[  19.  157.  345.  583. 5943.],"{'mean': np.float64(9.55493390360584), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",9.55493390360584,21
FST_A05_2014_laz_10.laz,FST_A05,3097745,51621,91518.92730014013,0.09151892730014013,33.848134931048925,0.5640472580137088,0.016664057241638677,"{2: 51621, 5: 3046124}","{1: 1531772, 2: 996509, 3: 427729, 4: 117788, 5: 21251, 6: 2506, 7: 190}","{1: 535039, 2: 1137432, 3: 930488, 4: 386029, 5: 93555, 6: 13881, 7: 1321}",0,0,[ 56.04  65.49  71.79  93.83 108.96 115.54 133.78],[  23.  146.  309.  537. 3468.],"{'mean': np.float64(8.823918366424609), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",8.823918366424609,21
FST_A05_2014_laz_12.laz,FST_A05,16076573,356991,336836.6316000427,0.3368366316000427,47.728101672413125,1.0598342534902452,0.022205665349200977,"{2: 356991, 5: 15719582}","{1: 7929923, 2: 5178939, 3: 2228409, 4: 616698, 5: 109114, 6: 12547, 7: 943}","{1: 2729542, 2: 5898283, 3: 4848702, 4: 2038600, 5: 484932, 6: 70140, 7: 6374}",0,0,[ 45.23  54.58  62.61  88.36 109.   115.68 127.51],[  20.  153.  327.  565. 5907.],"{'mean': np.float64(9.553034032812839), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",9.553034032812839,21
FST_A05_2014_laz_13.laz,FST_A05,5853966,105854,171948.2805001083,0.1719482805001083,34.0449231767474,0.6156153448707115,0.018082441886406585,"{2: 105854, 5: 5748112}","{1: 2999407, 2: 1829058, 3: 772174, 4: 211937, 5: 37001, 6: 4099, 7: 290}","{1: 1173103, 2: 2113034, 3: 1679135, 4: 699197, 5: 164505, 6: 22996, 7: 1996}",0,0,[ 63.    69.29  76.82  99.08 122.46 128.46 139.01],[   21.   155.   340.   580. 11551.],"{'mean': np.float64(9.24433554960859), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",9.24433554960859,21
FST_A05_2014_laz_9.laz,FST_A05,15322255,308535,333776.6622001025,0.33377666220010255,45.905711019466516,0.924375592847861,0.020136396372466062,"{2: 308535, 5: 15013720}","{1: 7666095, 2: 4818548, 3: 2100114, 4: 606948, 5: 114945, 6: 14400, 7: 1205}","{1: 2830022, 2: 5432797, 3: 4490747, 4: 1975832, 5: 504947, 6: 79797, 7: 8113}",0,0,[ 58.74  67.47  76.22 101.52 123.19 129.28 139.04],[  18.  150.  330.  567. 6019.],"{'mean': np.float64(9.597274487338842), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",9.597274487338842,21
FST_A05_2014_laz_8.laz,FST_A05,5920290,119112,168908.31090007036,0.16890831090007036,35.050317941445556,0.7051873253914019,0.020119284697202332,"{2: 119112, 5: 5801178}","{1: 2971554, 2: 1858822, 3: 806913, 4: 232787, 5: 44211, 6: 5535, 7: 468}","{1: 1113166, 2: 2104076, 3: 1722076, 4: 753868, 5: 193308, 6: 30709, 7: 3087}",0,0,[ 87.18  90.43  94.72 116.17 128.83 133.8  147.46],[  21.  149.  330.  572. 4387.],"{'mean': np.float64(8.623721135282224), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",8.623721135282224,21
FST_A05_2015_laz_0.laz,FST_A05,17066975,133175,335002.56299985136,0.33500256299985137,50.94580425645153,0.397534271999164,0.00780308168260632,"{1: 16933800, 2: 133175}","{1: 10845215, 2: 4904210, 3: 1171800, 4: 145750}","{1: 5945425, 2: 7463930, 3: 3075663, 4: 581957}",0,0,[ 50.85  66.05  74.36  99.6  117.73 123.17 137.74],[  1.   7.  26.  42. 127.],"{'mean': np.float64(8.334409642013304), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",8.334409642013304,17
FST_A05_2015_laz_1.laz,FST_A05,14058458,96128,259602.1910999128,0.2596021910999128,54.15384955125181,0.37028963273658705,0.0068377342664465764,"{1: 13962330, 2: 96128}","{1: 8812452, 2: 4129759, 3: 994420, 4: 121827}","{1: 4673998, 2: 6271587, 3: 2623568, 4: 489305}",0,0,[ 70.78  77.19  83.02 104.62 120.23 126.44 141.34],[  1.   7.  26.  44. 123.],"{'mean': np.float64(7.960024989938441), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",7.960024989938441,17
FST_A05_2015_laz_3.laz,FST_A05,21337052,151106,340266.59730009467,0.3402665973000947,62.706866231662474,0.4440812033828099,0.0070818592934019185,"{1: 21185946, 2: 151106}","{1: 13384819, 2: 6230163, 3: 1529700, 4: 192370}","{1: 7131259, 2: 9405183, 3: 4025976, 4: 774634}",0,0,[ 74.72  80.87  86.63 108.57 124.04 129.79 152.  ],[  1.   8.  27.  45. 137.],"{'mean': np.float64(7.904423253971542), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",7.904423253971542,17
FST_A05_2015_laz_2.laz,FST_A05,23595235,196998,439095.60900007485,0.4390956090000748,53.735984866102314,0.44864488726865503,0.008349058612893662,"{1: 23398237, 2: 196998}","{1: 14913060, 2: 6819951, 3: 1659886, 4: 202338}","{1: 8093395, 2: 10320258, 3: 4372439, 4: 809143}",0,0,[ 49.13  67.59  77.39 102.72 124.94 131.02 143.7 ],[  1.   8.  27.  44. 280.],"{'mean': np.float64(8.32251638943202), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",8.32251638943202,17
FST_A05_2015_laz_6.laz,FST_A05,18294074,158013,340266.59730009467,0.3402665973000947,53.763943170318676,0.46437999278736736,0.008637387167013755,"{1: 18136061, 2: 158013}","{1: 11389329, 2: 5447779, 3: 1305441, 4: 151525}","{1: 5924973, 2: 8290783, 3: 3469972, 4: 608346}",0,0,[ 64.65  71.11  78.07 105.38 128.85 135.25 145.74],[  1.   7.  25.  42. 139.],"{'mean': np.float64(7.814323643820398), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",7.814323643820398,17
FST_A05_2015_laz_7.laz,FST_A05,22904751,232936,439095.60900007485,0.4390956090000748,52.16347084900158,0.5304903880283628,0.010169767835502774,"{1: 22671815, 2: 232936}","{1: 14425935, 2: 6721043, 3: 1576968, 4: 180805}","{1: 7704933, 2: 10288676, 3: 4188115, 4: 723027}",0,0,[ 76.16  82.9   89.02 113.38 131.93 136.92 150.41],[  1.   8.  28.  47. 142.],"{'mean': np.float64(8.424620857044026), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",8.424620857044026,17
FST_A05_2015_laz_5.laz,FST_A05,17313616,164768,340266.59730009467,0.3402665973000947,50.88250253588786,0.4842320736369093,0.00951667173396938,"{1: 17148848, 2: 164768}","{1: 10902842, 2: 5052506, 3: 1214497, 4: 143771}","{1: 5833946, 2: 7679420, 3: 3221057, 4: 579193}",0,0,[ 92.65  97.79 101.04 122.5  135.81 141.41 150.62],[  1.   8.  28.  46. 140.],"{'mean': np.float64(7.896868972951693), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",7.896868972951693,17
FST_A05_2015_laz_4.laz,FST_A05,21937131,219052,439095.60900007485,0.4390956090000748,49.95980499544522,0.49887085069885695,0.009985444313570449,"{1: 21718079, 2: 219052}","{1: 13801947, 2: 6405107, 3: 1548592, 4: 181485}","{1: 7391854, 2: 9716342, 3: 4103102, 4: 725833}",0,0,[ 88.2   91.82  96.05 117.18 132.27 137.71 154.03],[  1.   8.  28.  47. 200.],"{'mean': np.float64(8.36207428400733), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",8.36207428400733,17
FST_A05_2015_laz_9.laz,FST_A05,16574705,166206,321921.7740002447,0.3219217740002447,51.48674721203357,0.5162931290254187,0.01002768978392074,"{1: 16408499, 2: 166206}","{1: 10197867, 2: 4993956, 3: 1230072, 4: 152810}","{1: 5196966, 2: 7528418, 3: 3236797, 4: 612524}",0,0,[ 53.71  65.33  75.47 101.26 125.29 131.99 144.68],[  1.   8.  26.  45. 500.],"{'mean': np.float64(8.361874736232108), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",8.361874736232108,17
FST_A05_2015_laz_8.laz,FST_A05,12792882,104341,249465.54780021647,0.24946554780021649,51.28115730932566,0.418258155966134,0.008156176223621855,"{1: 12688541, 2: 104341}","{1: 7765966, 2: 3952431, 3: 961022, 4: 113463}","{1: 3803408, 2: 5988059, 3: 2546889, 4: 454526}",0,0,[ 51.53  60.13  66.91  91.31 113.12 120.41 134.11],[1.00e+00 6.00e+00 2.20e+01 3.80e+01 2.76e+03],"{'mean': np.float64(7.794973720542408), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",7.794973720542408,17
FST_A01_2013_laz_5.laz,FST_A01,31125015,496521,999980.0001002142,0.9999800001002142,31.125637509630963,0.49653093056885195,0.01595247423977145,"{1: 14351715, 2: 496521, 3: 16276779}","{1: 14844079, 2: 16280936}","{1: 4884758, 2: 19922799, 3: 6317458}",0,0,[ 54.71  61.36  65.95  89.24 113.58 121.65 154.3 ],[  1.  15.  32.  64. 241.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_4.laz,FST_A01,11148,143,1001.0726999862098,0.0010010726999862098,11.136054354647337,0.14284676827364273,0.012827412988876928,"{1: 5145, 2: 143, 3: 5860}","{1: 5364, 2: 5784}","{1: 1707, 2: 7238, 3: 2203}",0,0,[64.03   65.15   67.24   88.385  94.0765 97.8765 99.57  ],[  3.  15.  35.  71. 201.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_6.laz,FST_A01,14294581,197746,928070.7192000658,0.9280707192000658,15.402469557838181,0.21307212468726916,0.013833633878460656,"{1: 7111184, 2: 197746, 3: 6985651}","{1: 7309247, 2: 6985334}","{1: 2889410, 2: 8839357, 3: 2565814}",0,0,[ 64.51  86.32  94.08 116.29 132.18 137.94 154.12],[  1.  16.  40.  82. 249.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_7.laz,FST_A01,26632831,426933,999980.0001002142,0.9999800001002142,26.633363664604254,0.4269415387879902,0.016030327380517677,"{1: 12735426, 2: 426933, 3: 13470472}","{1: 13171096, 2: 13461735}","{1: 4767685, 2: 16798085, 3: 5067061}",0,0,[ 60.42  67.55  74.24  96.97 118.26 126.89 156.1 ],[  1.  15.  33.  67. 233.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_3.laz,FST_A01,4393855,51009,338882.86159955617,0.33888286159955616,12.965704371299946,0.1505210377392151,0.011609167803671263,"{1: 2041543, 2: 51009, 3: 2301303}","{1: 2093052, 2: 2300803}","{1: 682465, 2: 2820674, 3: 890716}",0,0,[ 49.39  54.01  58.77  76.78  91.04  96.85 106.77],[  1.  15.  33.  66. 233.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_2.laz,FST_A01,5546165,49009,351658.87199994206,0.35165887199994206,15.77143488079241,0.1393651743272613,0.008836556431335888,"{1: 2498725, 2: 49009, 3: 2998431}","{1: 2547563, 2: 2998602}","{1: 748131, 2: 3599035, 3: 1198999}",0,0,[ 57.16  60.78  65.92  87.13 102.5  108.55 118.9 ],[  1.  15.  30.  62. 221.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_0.laz,FST_A01,2801,51,148.3045000045253,0.0001483045000045253,18.88681732458915,0.34388707017281206,0.01820778293466619,"{1: 1225, 2: 51, 3: 1525}","{1: 835, 2: 1966}","{1: 144, 2: 1823, 3: 834}",0,0,[ 73.26  73.39  77.63  94.07 113.77 114.78 115.47],[  5.  14.  27.  56. 154.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_1.laz,FST_A01,6288375,67929,374474.9131995413,0.3744749131995413,16.79251340569562,0.18139799918667346,0.010802313793309083,"{1: 2954114, 2: 67929, 3: 3266332}","{1: 3023020, 2: 3265355}","{1: 1011510, 2: 4022043, 3: 1254822}",0,0,[ 60.17  67.01  77.37  99.36 114.2  120.61 130.89],[  1.  15.  32.  65. 230.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_19.laz,FST_A01,16085287,228742,820801.7919002393,0.8208017919002393,19.597041769074274,0.27868116548629734,0.014220573123749672,"{1: 7793907, 2: 228742, 3: 8062638}","{1: 8021050, 2: 8064237}","{1: 2991583, 2: 10060533, 3: 3033171}",0,0,[ 45.51  58.53  64.88  88.42 108.65 115.4  146.41],[  1.  16.  36.  73. 264.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_18.laz,FST_A01,31183497,524990,999980.0001002142,0.9999800001002142,31.184120679288494,0.5250004999573866,0.01683550757633116,"{1: 14999849, 2: 524990, 3: 15658658}","{1: 15527948, 2: 15655549}","{1: 5758868, 2: 19535051, 3: 5889578}",0,0,[ 77.53  83.04  91.42 115.56 136.68 143.28 156.31],[  1.  16.  36.  74. 250.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_10.laz,FST_A01,20335765,226284,999980.0001002142,0.9999800001002142,20.336171721396457,0.22628852574783764,0.011127390585011186,"{1: 9599844, 2: 226284, 3: 10509637}","{1: 9824567, 2: 10511198}","{1: 3348125, 2: 12954445, 3: 4033195}",0,0,[ 41.01  55.41  67.29 102.09 133.96 142.3  165.09],[  1.  15.  33.  68. 256.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_11.laz,FST_A01,4394,107,333.422700000331,0.000333422700000331,13.178466853023618,0.32091396296621005,0.0243513882567137,"{1: 1691, 2: 107, 3: 2596}","{1: 1819, 2: 2575}","{1: 396, 2: 2825, 3: 1173}",0,0,[109.98   110.2293 110.46   121.41   137.7735 142.8296 146.51  ],[  3.    14.25  31.    68.   219.  ],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_13.laz,FST_A01,33574620,465127,999980.0001002142,0.9999800001002142,33.57529150246533,0.46513630267944034,0.01385352983890808,"{1: 16234942, 2: 465127, 3: 16874551}","{1: 16700497, 2: 16874123}","{1: 6164924, 2: 21070718, 3: 6338978}",0,0,[ 38.    57.36  72.99 116.13 134.86 140.01 158.12],[  1.  16.  37.  75. 290.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_12.laz,FST_A01,28536619,495153,999980.0001002142,0.9999800001002142,28.537189740934988,0.49516290320844186,0.017351494933579903,"{1: 13685091, 2: 495153, 3: 14356375}","{1: 14188215, 2: 14348404}","{1: 5223505, 2: 17921449, 3: 5391665}",0,0,[ 67.66  76.7   83.81 106.76 125.43 131.67 150.33],[  1.  16.  37.  76. 259.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_16.laz,FST_A01,32848639,431206,999980.0001002142,0.9999800001002142,32.84929598262769,0.4312146242492712,0.013127058323481834,"{1: 15390600, 2: 431206, 3: 17026833}","{1: 15823400, 2: 17025239}","{1: 5349435, 2: 20946336, 3: 6552868}",0,0,[ 47.9   53.5   61.17  84.61 106.25 113.57 130.74],[  1.  15.  33.  67. 257.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_17.laz,FST_A01,17766700,252502,864211.3578001652,0.8642113578001652,20.558281072844057,0.29217621097082014,0.014212093410706547,"{1: 8504219, 2: 252502, 3: 9009979}","{1: 8762347, 2: 9004353}","{1: 3194671, 2: 11129726, 3: 3442303}",0,0,[ 79.84  84.98  89.84 112.19 130.2  136.69 151.37],[  1.  15.  35.  70. 229.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_15.laz,FST_A01,32233986,511064,999980.0001002142,0.9999800001002142,32.23463068938342,0.5110742214332118,0.015854818575648695,"{1: 15204903, 2: 511064, 3: 16518019}","{1: 15722638, 2: 16511348}","{1: 5496954, 2: 20444697, 3: 6292335}",0,0,[ 59.75  70.74  78.39 101.36 121.93 130.57 164.89],[  1.  15.  34.  70. 246.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_14.laz,FST_A01,4238033,55604,323421.4240004896,0.32342142400048957,13.103748501192625,0.17192429404403287,0.013120237619669314,"{1: 1973025, 2: 55604, 3: 2209404}","{1: 2029485, 2: 2208548}","{1: 680115, 2: 2697884, 3: 860034}",0,0,[ 46.63  50.07  55.03  75.73  93.34 101.34 120.87],[  1.  15.  34.  68. 211.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_9.laz,FST_A01,7660963,123628,469795.25839933974,0.4697952583993397,16.30702494976643,0.2631529326652177,0.016137396825960392,"{1: 3638015, 2: 123628, 3: 3899320}","{1: 3759063, 2: 3901900}","{1: 1340845, 2: 4839016, 3: 1481102}",0,0,[ 67.83  80.36  86.02 107.7  128.41 137.14 154.9 ],[  1.  16.  36.  73. 246.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A01_2013_laz_8.laz,FST_A01,18810246,163004,983630.1636005869,0.983630163600587,19.123291147502968,0.16571675618742965,0.008665702723930352,"{1: 9224469, 2: 163004, 3: 9422773}","{1: 9385355, 2: 9424891}","{1: 3481485, 2: 11809858, 3: 3518903}",0,0,[ 35.98  53.74  64.26  92.59 128.15 139.35 160.35],[  1.  15.  36.  72. 235.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
FST_A02_2014_laz_3.laz,FST_A02,9283235,217104,212483.88019974952,0.2124838801997495,43.68912592933223,1.021743389643992,0.02338667501145883,"{2: 217104, 5: 9066131}","{1: 4981392, 2: 2895699, 3: 1104154, 4: 260963, 5: 37513, 6: 3342, 7: 172}","{1: 2078044, 2: 3582956, 3: 2534267, 4: 896450, 5: 171281, 6: 19069, 7: 1168}",0,0,[15.51 18.81 25.12 45.81 64.32 71.59 86.67],[2.2000e+01 1.5700e+02 3.1500e+02 5.1600e+02 2.7689e+04],"{'mean': np.float64(9.923440266243395), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",9.923440266243395,21
FST_A02_2014_laz_2.laz,FST_A02,2110069,66958,59249.40750001324,0.05924940750001324,35.613335036295986,1.1301041280452473,0.03173261158758316,"{2: 66958, 5: 2043111}","{1: 1149292, 2: 638114, 3: 247413, 4: 63361, 5: 10602, 6: 1191, 7: 96}","{1: 505386, 2: 781442, 3: 555374, 4: 213030, 5: 47517, 6: 6662, 7: 658}",0,0,[ 34.4   43.77  48.14  67.82  88.01  95.42 108.54],[  22.  160.  352.  569. 5525.],"{'mean': np.float64(7.257863131490013), 'max': np.int8(15), 'min': np.int8(0), 'p95': np.float64(12.0)}",7.257863131490013,15
FST_A02_2014_laz_0.laz,FST_A02,2322581,61206,62189.378100074435,0.06218937810007443,37.34690828170896,0.9841873623741342,0.026352579307244828,"{2: 61206, 5: 2261375}","{1: 1231354, 2: 720963, 3: 282629, 4: 73434, 5: 12666, 6: 1434, 7: 101}","{1: 502948, 2: 876302, 3: 632327, 4: 245500, 5: 56699, 6: 8118, 7: 687}",0,0,[ 42.03  51.09  60.13  81.87 102.65 110.19 120.79],[  24.  152.  335.  558. 4133.],"{'mean': np.float64(6.686847520064962), 'max': np.int8(13), 'min': np.int8(0), 'p95': np.float64(10.0)}",6.686847520064962,13
FST_A02_2014_laz_1.laz,FST_A02,2527783,51429,64659.11009997551,0.0646591100999755,39.09399612972647,0.7953867586559853,0.0203454964290843,"{2: 51429, 5: 2476354}","{1: 1371032, 2: 771076, 3: 295764, 4: 75458, 5: 12870, 6: 1455, 7: 128}","{1: 597677, 2: 949961, 3: 662431, 4: 251322, 5: 57503, 6: 8023, 7: 866}",0,0,[ 60.67  68.45  74.65  99.29 122.34 129.62 140.07],[  20.  153.  342.  563. 3814.],"{'mean': np.float64(7.215806499212946), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(12.0)}",7.215806499212946,21
FST_A02_2014_laz_5.laz,FST_A02,963095,28265,27090.996999993044,0.027090996999993042,35.550371217428705,1.0433355405859466,0.029348091309787716,"{2: 28265, 5: 934830}","{1: 524159, 2: 291620, 3: 113029, 4: 28903, 5: 4788, 6: 559, 7: 37}","{1: 228856, 2: 357225, 3: 254464, 4: 97650, 5: 21462, 6: 3178, 7: 260}",0,0,[25.9  28.53 37.46 54.53 73.32 80.21 88.11],[  25.  164.  345.  561. 3749.],"{'mean': np.float64(6.719720276815891), 'max': np.int8(16), 'min': np.int8(0), 'p95': np.float64(13.0)}",6.719720276815891,16
FST_A02_2014_laz_4.laz,FST_A02,19428341,486278,440165.5983000239,0.4401655983000239,44.13870842027353,1.1047614849458207,0.025029311560879026,"{2: 486278, 5: 18942063}","{1: 10300537, 2: 6028673, 3: 2386942, 4: 605682, 5: 96335, 6: 9589, 7: 583}","{1: 4255031, 2: 7281280, 3: 5354543, 4: 2043771, 5: 435341, 6: 54409, 7: 3966}",0,0,[ 18.01  26.69  35.75  58.18  77.36  84.22 101.11],[   20.   155.   326.   536. 11241.],"{'mean': np.float64(9.90309702717283), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",9.90309702717283,21
FST_A02_2014_laz_6.laz,FST_A02,19170589,346286,431130.2278998244,0.43113022789982436,44.46588932858217,0.8032051050720145,0.018063399095353826,"{2: 346286, 5: 18824303}","{1: 10351401, 2: 5893195, 3: 2255265, 4: 566157, 5: 93646, 6: 10146, 7: 779}","{1: 4442450, 2: 7275288, 3: 5076263, 4: 1895778, 5: 418893, 6: 56682, 7: 5235}",0,0,[ 40.24  52.24  61.56  87.4  110.84 117.93 131.16],[  19.  153.  331.  545. 4617.],"{'mean': np.float64(10.195548034543958), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",10.195548034543958,21
FST_A02_2014_laz_7.laz,FST_A02,20349816,502606,437215.6278000698,0.4372156278000698,46.54411852200666,1.1495609215273337,0.02469830685446984,"{2: 502606, 5: 19847210}","{1: 10648384, 2: 6333877, 3: 2559155, 4: 677777, 5: 116578, 6: 13039, 7: 1006}","{1: 4296334, 2: 7547138, 3: 5654957, 4: 2252012, 5: 519805, 6: 72802, 7: 6768}",0,0,[ 32.21  43.54  53.    77.93 102.64 110.49 126.74],[  20.  151.  333.  557. 5698.],"{'mean': np.float64(10.054196214845382), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(21.0)}",10.054196214845382,21
FST_A07_2015_laz_5.laz,FST_A07,616458,3798,10500.868000155668,0.010500868000155667,58.705432730976284,0.361684386466309,0.006161003669349737,"{1: 612660, 2: 3798}","{1: 403746, 2: 172163, 3: 36899, 4: 3650}","{1: 230516, 2: 270854, 3: 100367, 4: 14721}",0,0,[ 50.59  54.39  59.44  80.24  92.74  97.29 104.76],[ 1.  8. 26. 42. 99.],"{'mean': np.float64(6.1634855902591905), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(14.0)}",6.1634855902591905,21
FST_A07_2015_laz_4.laz,FST_A07,5852993,66023,121182.69149993891,0.12118269149993892,48.29891899209839,0.5448220301331835,0.011280211679733771,"{1: 5786970, 2: 66023}","{1: 3691528, 2: 1698434, 3: 414620, 4: 48411}","{1: 1992444, 2: 2567102, 3: 1099347, 4: 194100}",0,0,[ 72.58  75.88  78.33  97.43 114.34 119.53 127.27],[  1.   8.  26.  44. 135.],"{'mean': np.float64(8.251612294769531), 'max': np.int8(19), 'min': np.int8(0), 'p95': np.float64(15.0)}",8.251612294769531,19
FST_A07_2015_laz_3.laz,FST_A07,7678141,73121,147648.5235000563,0.1476485235000563,52.00282954402231,0.4952369198596972,0.009523268718300433,"{1: 7605020, 2: 73121}","{1: 4848938, 2: 2247198, 3: 522416, 4: 59589}","{1: 2573372, 2: 3458291, 3: 1404120, 4: 242358}",0,0,[ 43.32  50.73  60.91  89.36 113.25 119.42 129.81],[  1.   7.  23.  42. 153.],"{'mean': np.float64(6.693136138031329), 'max': np.int8(21), 'min': np.int8(0), 'p95': np.float64(14.0)}",6.693136138031329,21
FST_A07_2015_laz_2.laz,FST_A07,1492742,10222,25379.172000370567,0.025379172000370567,58.8176005103005,0.4027712172741785,0.006847800892585591,"{1: 1482520, 2: 10222}","{1: 949030, 2: 434739, 3: 98589, 4: 10384}","{1: 517405, 2: 671179, 3: 262982, 4: 41176}",0,0,[ 52.99  55.58  59.51  78.97  93.33 101.55 105.52],[  1.   7.  24.  41. 128.],"{'mean': np.float64(8.794136562111872), 'max': np.int8(19), 'min': np.int8(0), 'p95': np.float64(15.0)}",8.794136562111872,19
FST_A07_2015_laz_0.laz,FST_A07,2612999,33440,50140.463499985904,0.0501404634999859,52.113578886256896,0.666926423606144,0.012797555605646998,"{1: 2579559, 2: 33440}","{1: 1621999, 2: 780023, 3: 189040, 4: 21937}","{1: 836389, 2: 1184566, 3: 503897, 4: 88147}",0,0,[ 69.75  74.03  79.    96.56 115.38 121.68 126.61],[  1.   7.  25.  44. 149.],"{'mean': np.float64(6.846045482604471), 'max': np.int8(17), 'min': np.int8(0), 'p95': np.float64(15.0)}",6.846045482604471,17
