class12,DTPM_mean,DTPM_std,DTPM_min,DTPM_max,DTPM_count,DGPM_mean,DGPM_std,DGPM_min,DGPM_max,DGPM_count,GF_mean,GF_std,GF_min,GF_max,GF_count,AKM2_mean,AKM2_std,AKM2_min,AKM2_max,AKM2_count,MSAN_mean,MSAN_std,MSAN_min,MSAN_max,MSAN_count,MXSAN_mean,MXSAN_std,MXSAN_min,MXSAN_max,MXSAN_count
JAC_A04_2015,72.64352076405619,3.1821061432646287,68.81420439363855,76.49395429961426,7,0.46842580755541363,0.038475739043050294,0.41608677560304,0.5253323955781605,7,0.006463118318822027,0.0006577808602673635,0.00564608171219096,0.007394545873278933,7,0.2306441386714337,0.14022146730164928,0.11753319699992731,0.3815261847001132,7,7.861480406122334,0.18886746518116165,7.504704226483562,8.032039738957458,7,17.714285714285715,0.9511897312113418,17,19,7
JAC_A05_2015,62.77223012203864,2.5493520821257265,59.031326927989475,65.60804986706631,8,0.39715044692573276,0.04772789037561707,0.35949078465156775,0.5076433636453553,8,0.006323239863619391,0.0006644253908608865,0.005713535567643451,0.007877418849398063,8,0.4374850001250151,0.11639886372740346,0.22663046729977226,0.49998500010010244,8,8.119067162671993,0.03463664460587205,8.049974898888074,8.162299784612694,8,17.875,0.35355339059327334,17,18,8
JAM_A01_2011,25.68516436700099,0.8535879963733097,23.835788477850794,26.779689346534308,12,0.4701400706651468,0.08007543617591074,0.37723209834234556,0.6540512985607465,12,0.01831350324921584,0.003198723274279306,0.014573398128838715,0.026421852649002674,12,0.41660031189229846,0.2164161498747282,0.023614196800036034,0.6271537284001432,12,2.5115937508935073,0.05708688238775331,2.4586252792870504,2.628497520711079,12,8.833333333333334,0.7177405625652735,8,10,12
JAM_A02_2011,24.972751209139215,1.0840086107041456,23.52840814492321,26.83535910552974,12,0.4337787083705604,0.07687699300170887,0.35307526800411365,0.6301288169803583,12,0.017341032117247027,0.0027783865656626897,0.014943311812248582,0.024457998399080035,12,0.4166550000751637,0.26953824715427555,0.01601866500023706,0.7107328926001495,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0,0,12
JAM_A02_2013,30.388071081766483,3.649956859865963,26.254449516392032,39.827423238104544,12,0.39301392604396185,0.034808630282896796,0.33143406539554526,0.4457139025821711,12,0.01307986706778985,0.0016375315386791013,0.008321755173918673,0.01462010130768371,12,0.4166516668001412,0.2695497981430556,0.016003649200021036,0.7107328926001495,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0,0,12
JAM_A02_2015,54.618621675604125,3.3339298230869545,51.34597244068415,60.70635067108691,16,0.415187276633793,0.05247550849448356,0.35871079437823084,0.5294797333839076,16,0.007626880231394192,0.0010693335704886312,0.006106293309071829,0.009956451444271593,16,0.4438127832063341,0.2510902681738418,0.0413195004000589,0.7131228687001641,16,8.111782147408668,0.04288178395060779,8.0350796665238,8.179317868555739,16,17.3125,0.8732124598286489,16,20,16
JAM_A02a_201,54.95654104265019,4.600044724658685,47.75116935170651,61.35950027477744,10,0.76894416867951,0.08708733680678389,0.6834549664636058,0.906654970025446,10,0.013984525259371092,0.000900865047374331,0.011990872061422136,0.015029572858223638,10,0.3299841001799387,0.2806270363338943,0.039149177399845005,0.7125028749001686,10,10.162935866085103,0.5058987084877065,9.598414266678578,10.809166427663856,10,21.0,0.0,21,21,10
JAM_A02b_201,53.0239248581078,3.8683146018638728,43.676218835408875,57.487238337498155,10,0.7551898439634405,0.06656306565133278,0.593267803630477,0.8398366550237505,10,0.014237915452813018,0.000657439750210367,0.013440398099977382,0.01530309666684348,10,0.3999820001801229,0.28185260376017335,0.0123670962002346,0.7132228677001408,10,10.157654390799427,0.39418850203710193,9.60796838332503,10.526809349899104,10,21.0,0.0,21,21,10
JAM_A03_2013,29.91927372414734,3.629272957583069,24.144683626138765,35.608888174194966,20,0.40474051077102774,0.05761172510430358,0.30988003920082907,0.552071041365502,20,0.01366097106091646,0.002230134717559637,0.010424499291495538,0.019783680543069837,20,0.5864930146399685,0.357464945976437,0.048781730199989826,0.9999800001002142,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0,0,20
JAM_A03_2014,55.854990002674995,4.5017778096627135,48.977317900262456,64.81900655303987,14,0.8628966903656234,0.13319707800072636,0.7002218744723132,1.147897045567184,14,0.015593338875212966,0.0030202831036621747,0.010991503115461855,0.022309011291383764,14,0.2946301787001005,0.18920266380230766,0.03292543520014672,0.5255647443001245,14,10.448002696506695,0.2913410266547739,10.002445005025033,11.148103686918809,14,21.0,0.0,21,21,14
JAM_A04_2014,52.07928700895237,0.28876286128608225,51.73801475778219,52.485222546168586,8,0.7886049260384609,0.12206630981873584,0.6566476992995149,0.9929736506416292,8,0.01513703917190459,0.002300691243640618,0.012662476207284574,0.019047852255976022,8,0.4062356251250157,0.17716355917010004,0.05875382489988715,0.49998500010010244,8,9.610436689159812,0.029945732336982393,9.575896448116685,9.647193006423555,8,21.0,0.0,21,21,8
JAM_A05_2014,46.632583665632374,8.00358880908466,36.74952587073755,55.71730583334801,16,0.7244676048053853,0.1044902699768955,0.5457967724756984,0.8591927384100464,16,0.01564586279476374,0.0013221752929099535,0.013596476418792934,0.01853651919963334,16,0.20935806269999876,0.11694360274572523,0.021456665999942004,0.34515654840005155,16,9.08391195807048,0.7552748771259833,7.95349448881324,9.860131296069543,16,21.0,0.0,21,21,16
JAM_A06_2014,50.32499889102431,0.837430775714168,49.10826723818543,51.77199114936948,9,0.8572179114267053,0.13216734660744137,0.6830810491978014,1.0235947076363003,9,0.01705138440598262,0.002734839926927876,0.013333628509257756,0.020631301324585804,9,0.44442888902236294,0.14048283246081517,0.07582848340007309,0.49998500010010244,9,9.502062830421433,0.027426782224282555,9.469020542276585,9.533873110563034,9,21.0,0.0,21,21,9
JAM_A06_2015,67.5130543899388,5.847192891951222,62.747030398349686,75.96533310060171,6,0.5173701656227533,0.11024832270161256,0.4513795412958705,0.7396989742822524,6,0.00774752797484711,0.0020072120755827297,0.006114832248602668,0.011655546111231855,6,0.37498583346680875,0.19612787551683197,0.07582848340007309,0.49998500010010244,6,7.766995630669586,0.06484678144374918,7.687378723744612,7.849647020161047,6,17.833333333333332,0.408248290463863,17,18,6
JAM_A07_2015,54.95450009006719,3.9978653421492183,48.79882747882162,60.55564814380454,8,0.40547966059460405,0.04690315315817885,0.35991316832462134,0.4829747573856458,8,0.0074253181181657395,0.001113071684018091,0.005963677163319039,0.00901832893483241,8,0.31248875010010596,0.2173336068803456,0.05934792599981722,0.594924050700126,8,8.143623713099885,0.10893623987169015,8.008585620383599,8.321458570198201,8,17.125,0.35355339059327384,17,18,8
JAM_A08_2015,67.10176006387262,3.6411678641633656,62.29455682423305,70.42438686055006,5,0.3706897640707884,0.025598198761158007,0.34356430686042255,0.4121414854182511,5,0.005529836620586089,0.0003560552584155418,0.005096144655528009,0.005922140539690039,5,0.44998400014014805,0.10389260463373633,0.2644747104004421,0.49998500010010244,5,7.940420426827005,0.06328839830039308,7.862574314598552,8.025516092675275,5,17.8,0.44721359549995765,17,18,5
MMA_A01_2017,39.66036849529787,10.591178931097199,23.596714066917357,53.552949053614306,9,0.27095495251396134,0.09944248663142198,0.15538665003397448,0.4241087268033314,9,0.007203484463818682,0.00333749211775241,0.004379791933609148,0.01424792534380443,9,0.5509350625889815,0.34211479921328525,0.12750470219996404,0.9999800001002142,9,10.83284034359685,0.35982197585671827,10.490068442936336,11.670585104509309,9,20.333333333333332,0.49999999999999994,20,21,9
PAR_A01_2013,20.80635386860374,13.155360766621975,5.952259852490897,45.257723876172456,38,0.4995829295755126,0.22099621174374928,0.1773907920088017,0.9406878652428841,38,0.029083105361042468,0.016663875925500993,0.01647545772935451,0.1056181102129745,38,0.560133041881613,0.41065528380450184,0.004375046399893525,1.0016704319996343,38,0.0,0.0,0.0,0.0,38,0.0,0.0,0,0,38
PRG_A01_2013,13.030688697609099,71.93649558456904,1.8946120361908567,1428.5714603599397,391,0.510573752750451,0.5291833392951808,0.0,2.788805761418873,391,0.07701325460522278,0.09829638343580772,0.0,0.47451465981744956,391,0.2930377360542617,0.23880161451334486,1.39999996884726e-09,0.6660833390998545,391,0.0,0.0,0.0,0.0,391,0.0,0.0,0,0,391
RIB_A01_2014,45.28855393594859,22.512022869198223,4.965652052062021e-08,86.20047600088151,18,0.4757741650087768,0.22183149951810457,5.466011297015717e-10,0.8437658752329473,18,0.010741095079282172,0.0012929352202915288,0.00884530284903005,0.01317090832734943,18,81091226.30186991,344040933.2008134,0.06380399680022394,1459642061.9101145,18,8.717832567096924,0.4236910662420501,7.495805044577861,9.06908143368632,18,21.38888888888889,18.62047857124575,17,96,18
RIB_A01_2018,18.53574136209355,6.853795392590648,11.651431595772241,30.611469226316824,19,0.12326879193692851,0.03949132146881665,0.07214532990688023,0.19314786293790262,19,0.006777455328035598,0.0008907230841586084,0.005740775797170995,0.008929643840352705,19,0.6743768403159308,0.39599418312914186,0.0023531013999986356,0.9999800001002142,19,10.704913762761178,0.45678559887725284,9.423091053529557,11.015878572820853,19,20.42105263157895,1.5024346712987116,15,21,19
SAN_A01_2014,34.11326892207738,10.2305355450598,15.24559833004687,51.41382827141304,13,0.6024122478371609,0.27508220646244214,0.31458099625682373,1.2142989417481185,13,0.021126168657177227,0.019029125940848494,0.009524066033170214,0.07964914957485865,13,0.4850124261309131,0.3540995474921452,0.015451198200079447,0.9999800001002142,13,0.0,0.0,0.0,0.0,13,0.0,0.0,0,0,13
SAN_A02_2014,39.717834386084355,14.95328417434924,15.066043676325048,61.67886629545873,18,0.6795533409281013,0.45625630969433145,0.30295291997039714,2.2424766693952622,18,0.023428744334253234,0.0300869656889652,0.007918091473745028,0.12374184770197146,18,0.46408708502793605,0.36833649729585344,0.005326524000083515,0.9999800001002142,18,0.0,0.0,0.0,0.0,18,0.0,0.0,0,0,18
SDM_A01_2012,15.815769121809122,5.962080486917433,6.300967690815661,24.79466289077304,21,0.2143764244581404,0.09001609625857386,0.07386659897325175,0.37602552047272636,21,0.014161909469424316,0.004541908187852834,0.007307646189525141,0.022869473957289246,21,0.5373169579905982,0.3750211903398553,0.008735166199983335,0.9999800001002142,21,0.0,0.0,0.0,0.0,21,0.0,0.0,0,0,21
SFX_A01_2012,26.249861881482673,5.6464201082090195,17.780621154686227,36.137601679900136,18,2.8123027211406892,2.100010181100968,0.7509008873266966,7.509516671060581,18,0.12580052518196005,0.11664013505377835,0.025706029235140287,0.4223427632662533,18,0.595022460322355,0.30269761516121846,0.13139991200003465,1.0008900988008296,18,0.0,0.0,0.0,0.0,18,0.0,0.0,0,0,18
SFX_A02_2012,17.809564801309882,5.571892936430076,10.531299655092468,28.069737818448544,19,1.105156756112941,0.3577935978925869,0.29676560405730684,1.652301383492892,19,0.06294126723865018,0.015447576794301494,0.02817939036743715,0.10051134889399481,19,0.6270849390580328,0.3898504433358029,0.003093350399943013,1.0012203321004962,19,0.0,0.0,0.0,0.0,19,0.0,0.0,0,0,19
ST1_A01_2013,5.033401763151373,1.0224318923284752,3.789514797464908,8.687727117346606,72,0.09349722817619464,0.026720472372716252,0.0,0.19489694165857355,72,0.018726023569366496,0.004577333085170671,0.0,0.037338922527557834,72,0.3004911822070101,0.1800698702212153,1.038120000021062e-05,0.47434525650008275,72,0.0,0.0,0.0,0.0,72,0.0,0.0,0,0,72
ST1_A01_2016,17.10054832679388,2.0632437017155936,10.547201337606428,25.367368628873525,72,0.09994525628166645,0.025279945012464892,0.0,0.1925430685911137,72,0.005800540957249339,0.0011955217137941873,0.0,0.009258185133070368,72,0.30069806327925286,0.1801968768194073,9.575999999154359e-06,0.47444525550005945,72,7.006881033877438,1.123692852446707,5.940794722121135,11.384762254451992,72,18.944444444444443,2.402398384296432,15,26,72
ST2_A01_2013,18.464321545860283,3.6301627283962734,9.066169872433662,28.970173526167468,72,0.4828817972887706,0.17616891339420038,0.24009619213942152,1.1048308428037665,72,0.028953178745491463,0.019059490908481438,0.012817445397682606,0.11905748727942927,72,0.29942582351259406,0.17890618216687876,0.00031927840000681434,0.4744834215005487,72,0.0,0.0,0.0,0.0,72,0.0,0.0,0,0,72
ST2_A01_2016,14.734820706245644,1.9358339517856833,10.998483445875584,19.619602418934385,71,0.24771329545109932,0.20459535612511467,0.08864676934394239,1.120269270595809,71,0.01787565431490115,0.01618916909807076,0.005685948456815396,0.09329948752334882,71,0.29660766353543544,0.17883595938144142,0.0003636204000163408,0.4744264104002688,71,6.796057370769636,1.254279864371442,5.7058862140111275,11.93731249013106,71,18.943661971830984,1.941187588960222,14,26,71
ST3_A01_2014,23.94334452371889,12.440718619588289,4.963572809141752,60.964892429374245,264,0.6730495333914813,0.6573981118505708,0.08715836731650506,4.3125867450095585,264,0.03247326496239293,0.033782673885859295,0.004102790781780555,0.21950385595552052,264,0.23732616850156907,0.2629579280286168,2.1357000015647614e-06,0.9999800001002142,264,0.0,0.0,0.0,0.0,264,0.0,0.0,0,0,264
ST3_A01_2018,15.776824214943604,8.538413021547518,4.761946252036824,39.21195269754894,155,0.24941605666486008,0.205927000686176,0.03410072101872885,0.9947680718438349,155,0.017151250892185606,0.012651903046391827,0.0038240917782026767,0.06250205533159715,155,0.3121415227781569,0.252335312990413,0.0002135939999937839,0.9999800001003306,155,7.704862925212615,0.6760088115344776,6.504199965681091,9.552290972639398,155,19.664516129032258,1.0210601783074216,17,21,155
TAC_A01_2013,15.994118954430977,7.027214336100288,7.086755555236803,27.358973538483404,18,0.88376130477997,0.3916930149013872,0.1879789602671119,1.4784749312510035,18,0.060993095692222964,0.034313441234851944,0.01699892950595676,0.14849195775941443,18,0.7242992257218948,0.3309368716453991,0.10249330519990389,1.000350030000326,18,0.0,0.0,0.0,0.0,18,0.0,0.0,0,0,18
TAL_A01_2013,7.426941928532561,1.9837989684257766,4.577946069544335,11.13605972007841,12,0.21172656013206292,0.0673621791060832,0.14391919174700624,0.38730090925505356,12,0.030727082725611813,0.013884469667328621,0.019310262273986818,0.057942482761886675,12,0.5419038388666723,0.377689128230958,0.020408497300034696,0.9999800001002142,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0,0,12
TAL_A01_2018,18.225135291106778,4.779784232610219,8.984644088171768,24.713190261374645,10,0.22506196053072186,0.12162599929581538,0.08608637567810319,0.515137467987545,10,0.014659937575200588,0.015241337845186068,0.006701144254618744,0.057335322683034325,10,0.6520728781990419,0.28689822256478537,0.1101065317993359,0.9999800000983516,10,10.650949833826843,0.40263886102096824,9.866476853553555,10.960768348560249,10,20.9,0.3162277660168379,20,21,10
TAN_A01_2012,11.1625026434569,3.339883357708844,3.796326673973014,16.806094196120327,21,0.5588001103138802,0.30507999180930295,0.15983208605820415,1.3682483659723321,21,0.05264684404594422,0.03436000649091744,0.03348447794952569,0.16563148729643346,21,0.5153215896713154,0.3605370495858845,0.011124174399829375,1.0006701119996344,21,0.0,0.0,0.0,0.0,21,0.0,0.0,0,0,21
TAN_A01_2014,33.5522039186481,8.894551613046847,13.53762549041432,48.735373702590074,21,0.9991929969102267,0.4263234979150209,0.3602314042779558,2.097895632051207,21,0.03133973172582087,0.018021331827928377,0.02028827191120858,0.08470412059642247,21,0.5150928986477026,0.36034495144201434,0.011212255999974977,0.9999800001002142,21,5.433278584487327,0.607122423010463,3.870781800409044,7.166150356691669,21,11.80952380952381,0.8728715609439693,8,12,21
TAP_A01_2008,51.74796998273052,10.018808300359924,41.751923,61.1410889639949,8,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,0.9998000297503375,0.00034569475622915196,0.9992401188009218,1.0,8,3.5657630343147595,0.1523989329130301,3.3369113464107407,3.70652887053849,8,26.5,10.757057484009543,16,38,8
TAP_A01_2012,26.28904189338706,7.129648492524225,13.40399799912014,41.53064998510851,17,0.4774050924439377,0.1430830324660722,0.18837481026364805,0.7122511163771936,17,0.01848009454906605,0.0047048929380897496,0.01086819927087792,0.02565484058322231,17,0.6256220428353485,0.34278961209727893,0.01061713080003008,1.000060000000056,17,0.0,0.0,0.0,0.0,17,0.0,0.0,0,0,17
TAP_A02_2012,28.356596705900678,9.25266876243573,13.426027298739507,40.05403421174265,8,2.131938397415222,1.1119195102071346,0.4984330407340426,4.404207218366318,8,0.08252002046901398,0.06222571110144929,0.037124387552886745,0.22325437040517443,8,0.5787773911999887,0.4021976630350025,0.164635305299954,1.3848500071011767,8,0.0,0.0,0.0,0.0,8,0.0,0.0,0,0,8
TAP_A02_2013,24.019969055671503,5.011890693644418,14.76701026585213,29.32640870770064,8,1.0147380040733707,0.3601445473560716,0.6949542916230578,1.7542790937975428,8,0.047925149438940474,0.03249627308153209,0.02460979199623347,0.11879717439177334,8,0.48376157825011956,0.24279919386790902,0.16457928559987745,0.7765222347002015,8,0.0,0.0,0.0,0.0,8,0.0,0.0,0,0,8
TAP_A02_2016,23.361470129075606,2.9315925976776147,17.426618473432256,27.220565010789493,8,1.1566851050148395,0.3106022910793471,0.5503243544088934,1.638993811315921,8,0.051313017044657114,0.020577791215931927,0.023821241122626815,0.09405116740316823,8,0.48392766433736734,0.24289626899840075,0.16468335520027969,0.7770576128996274,8,13.284666913936626,0.19219836344728872,12.962198340414945,13.6094074185167,8,27.5,0.5345224838248491,27,28,8
TAP_A02_2018,19.52419503347467,3.388023794645216,11.678064473451512,21.83339951266934,8,0.6067575280184483,0.16221719769116727,0.3800186991286227,0.8341977566473134,8,0.031474245075890646,0.008161967000383257,0.02078790232640719,0.04529571441532678,8,0.48418457327510184,0.2890962999132378,0.05052909250000041,0.785752142400185,8,11.043199161821486,0.07866465351222054,10.980310424566323,11.203473415559193,8,21.0,0.0,21,21,8
TAP_A03_2012,29.677584778435058,8.906667278161565,12.423143160754108,42.82671734582138,17,2.113568234551972,0.9683510980551542,0.617717588802213,4.71113326763707,17,0.08303924988654715,0.05550910757439783,0.024153829398453477,0.19145018519097126,17,0.43815158895885004,0.37861649862262425,0.012396782199735312,1.000780084498863,17,0.0,0.0,0.0,0.0,17,0.0,0.0,0,0,17
TAP_A03_2013,20.43624231159,9.346537978725099,5.914403590390045,35.06555730763209,17,0.8200827387264,0.3153559278515561,0.14584971476838238,1.6031720705094308,17,0.04750798820039208,0.030485149709858633,0.020984220726982104,0.12235716187293115,17,0.43775849658838645,0.3784286224776616,0.01238259839991112,0.9999800001002142,17,0.0,0.0,0.0,0.0,17,0.0,0.0,0,0,17
TAP_A03_2016,20.314841150093763,5.711723558599659,7.99258637451753,30.181691454370384,17,0.6840627495569225,0.1955631486998804,0.3209765680860781,1.1456002468031354,17,0.03635643598035955,0.01566459396191757,0.017906807954710408,0.07891948618076508,17,0.43791676622334924,0.3785106627734456,0.012399115299643191,1.0002700161997857,17,13.773371726254416,0.47341467934707554,13.097930394244257,15.303167368268253,17,27.294117647058822,0.9195587176978517,26,29,17
TAP_A03_2018,24.128565433725097,2.9859964064537685,19.323946687778232,29.622638292604304,12,0.4079670081131876,0.1454796105013357,0.23896066877785313,0.6406129762444279,12,0.017286260741449965,0.006689582945507396,0.008898629618737126,0.02500358581890036,12,0.6287257045585349,0.2430673397464003,0.170773396000267,0.9678444828004334,12,10.68509165651922,0.1676772984673528,10.343548940368773,10.848137673570415,12,21.0,0.0,21,21,12
TAP_A04_2008,7.928719584201704,0.2686504079439395,7.557387913420812,8.163074938273022,8,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,2.6020444347763108,0.03686644077974923,2.5602583776015164,2.6446306260013004,8,7.516384691939738,0.05529233017204405,7.4683790375554935,7.601379997780177,8,18.5,0.5345224838248488,18,19,8
TAP_A04_2018,22.329641926615803,5.3172313630811425,14.854775356250366,30.93433368363123,13,0.15717336881866822,0.03622647727410925,0.10725059984878724,0.21982439646630925,13,0.00709211675400555,0.0008752875378593044,0.006082136705074698,0.008633761517753932,13,0.5659880065146087,0.40313329530348446,0.004979650199969605,0.9999800000983516,13,10.959417646195565,0.5620943876459915,9.819178590165247,12.49462244322551,13,21.0,0.0,21,21,13
TAP_A05_2008,9.883269186261296,0.0,9.883269186261296,9.883269186261296,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.7020608129995494,0.0,0.7020608129995494,0.7020608129995494,2,7.3966262342447875,0.0,7.3966262342447875,7.3966262342447875,2,20.0,0.0,20,20,2
TAP_A05_2018,26.885566220246613,7.316140770358116,21.044258790717937,35.091601795103564,3,0.20398356405252435,0.0669245058550679,0.13712618647659258,0.2709749967941212,3,0.007517111894187272,0.0009159554994650494,0.006516085353268669,0.008313317361504506,3,0.20420305193327304,0.15809756196144753,0.021688053000056714,0.29878402420099776,3,10.986668794055845,0.27824225820162113,10.682074630430163,11.227484522847815,3,21.0,0.0,21,21,3
TAP_A06_2008,6.4521330108996295,0.0,6.4521330108996295,6.4521330108996295,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.4336522487018977,0.0,1.4336522487018977,1.4336522487018977,2,8.064752816586605,0.0,8.064752816586605,8.064752816586605,2,23.0,0.0,23,23,2
TAP_A06_2018,19.233315957999178,1.8031301992161095,17.164996047664904,20.47440120575098,3,0.12868562483163817,0.004959428156178585,0.12492866200675205,0.1343070797125438,3,0.006748728406473101,0.0009317738328930568,0.006194131466955739,0.007824474840517933,3,0.41536893533341496,0.4824929996795172,0.003990854399836523,0.9464432100000573,3,11.326323216597977,0.6057379774465355,10.910560754444584,12.021312935199918,3,20.666666666666668,0.5773502691896263,20,21,3
